"ID","JC_English_Points","Cog_VR_W2","Cog_NA_W2","Cog_Matrices_W2","TIPI_Extra_PCG_W2","TIPI_Agreeable_PCG_W2","TIPI_Cons_PCG_W2","TIPI_EmoStab_PCG_W2","TIPI_Open_PCG_W2","PCG_Educ_W2","SCG_Educ_W2","Income_Quin_Eq_W2","DEIS_W2","Fee_Paying_W2","Mixed_W2","Gender_YP_W2","LC_English_Points","Cog_Naming_Total_W3","Cog_Maths_Total_W3","Cog_Vocabulary_W3","TIPI_Extra_PCG_W3","TIPI_Agreeable_PCG_W3","TIPI_Cons_PCG_W3","TIPI_EmoStab_PCG_W3","TIPI_Open_PCG_W3","PCG_Educ_W3","SCG_Educ_W3","Income_Quin_Eq_W3","DEIS_W3","Fee_Paying_W3","Mixed_W3","Gender_YP_W3","JC_English_Standardized","LC_English_Standardized"
4512000,12,55,45,161,5.5,5,7,7,5.5,2,3,5,0,0,1,0,37,19,2,11,4.5,4,6,5,6,2,4,5,0,0,1,0,1.48210808315657,-0.548263406463833
4514000,11,60,50,124,5.5,7,7,6.5,3.5,4,4,3,0,0,1,0,80,20,3,13,4,6.5,7,7,5,3,3,3,0,0,1,0,0.59790895742049,0.977939240492751
4522000,10,95,75,114,7,5,5,3,5.5,6,3,5,0,0,0,0,37,32,3,15,6.5,4,2,5.5,5,6,3,5,0,0,0,0,-0.286290168315587,-0.548263406463833
4532000,11,95,90,140,3.5,1.5,2,5,3.5,3,3,3,0,0,0,0,80,34,4,14,4.5,4,5,4,5.5,3,3,3,0,0,0,0,0.59790895742049,0.977939240492751
4538000,10,45,60,95,1.5,3,1.5,4,4,2,3,3,0,0,0,0,50,25,2,11,5,7,7,7,7,2,3,2,0,0,0,0,-0.286290168315587,-0.0868533038955631
4541000,10,50,70,117,3,7,4.5,5,4,3,3,2,0,0,0,0,40,18,4,7,3.5,7,5,4,6,3,3,5,0,0,0,0,-0.286290168315587,-0.441784152025001
4546000,12,100,35,145,0.5,7,6.5,4.5,7,6,2,3,0,0,1,0,46,30,1,14,5.5,5.5,5,7,7,6,2,1,0,0,1,0,1.48210808315657,-0.228825643147338
4559000,11,90,70,117,1.5,1.5,4.5,5,3,3,5,2,1,0,1,0,60,21,3,13,3.5,4.5,3,6.5,4,3,5,3,1,0,1,0,0.59790895742049,0.268077544233875
4575000,9,75,60,129,1.5,7,7,5,6.5,2,4,3,0,0,1,0,50,23,1,5,4.5,5.5,5.5,4.5,4.5,2,4,3,0,0,1,0,-1.17048929405166,-0.0868533038955631
4577000,12,90,45,131,3.5,3,4.5,7,7,2,6,4,0,0,0,0,85,24,3,15,1,3.5,6.5,2,6,2,5,4,0,0,0,0,1.48210808315657,1.15540466455747
4578000,12,90,65,114,7,5,3,7,7,3,5,5,0,0,1,0,95,37,4,16,6.5,6,7,4.5,6.5,5,5,5,0,0,1,0,1.48210808315657,1.51033551268691
4580000,8,30,40,95,3.5,7,4,2.5,7,2,3,4,0,0,1,0,46,16,0,6,6.5,7,7,6,7,2,3,4,0,0,1,0,-2.05468841978774,-0.228825643147338
4626000,7,30,5,92,7,7,1.5,3.5,6,4,4,3,1,0,1,0,20,17,0,6,5,7,5,6,7,3,3,4,1,0,1,0,-2.93888754552382,-1.15164584828388
4629000,10,25,25,121,7,6.5,1,3.5,7,5,3,3,0,0,0,0,20,18,1,7,6.5,7,5,4,6.5,5,3,4,0,0,0,0,-0.286290168315587,-1.15164584828388
4647000,12,45,55,95,4,5.5,4.5,5.5,5.5,4,3,4,0,0,1,0,37,20,3,8,3.5,7,6.5,7,7,3,3,4,0,0,1,0,1.48210808315657,-0.548263406463833
4655000,9,85,30,95,2,5.5,1.5,3,6,4,3,5,0,0,0,0,37,20,1,11,3,4,4.5,3.5,3.5,4,4,3,0,1,1,0,-1.17048929405166,-0.548263406463833
4665000,11,65,70,121,5,7,7,6.5,3.5,3,3,2,0,0,1,0,50,13,2,12,6,7,7,6,6,3,3,4,0,0,1,0,0.59790895742049,-0.0868533038955631
4668000,7,35,10,99,6,1.5,1,1,6.5,2,4,3,0,0,1,0,0,17,1,4,4,6,4,4.5,5.5,2,4,4,0,0,1,0,-2.93888754552382,-1.86150754454275
4678000,11,45,70,103,6.5,1,3.5,3,3,4,4,4,0,0,0,0,37,20,1,5,4.5,3.5,4,4,5.5,4,4,4,0,0,0,0,0.59790895742049,-0.548263406463833
4683000,9,35,20,99,0.5,7,3.5,7,6,2,2,1,0,0,0,0,37,16,2,7,6,5,2.5,5.5,4,2,2,1,0,0,0,0,-1.17048929405166,-0.548263406463833
4686000,11,55,20,110,6.5,6.5,2.5,7,7,3,4,4,0,0,0,0,25,32,1,8,5,7,6,7,7,3,5,1,0,0,0,0,0.59790895742049,-0.974180424219159
4690000,11,60,60,135,2,4,7,1.5,6,4,3,2,0,0,1,0,30,19,2,7,2.5,5,6,1.5,6.5,6,5,3,0,0,1,0,0.59790895742049,-0.796715000154439
4691000,11,60,60,103,1.5,6.5,1.5,3,7,3,3,3,0,0,1,0,28,17,3,8,4,6,5,5,4.5,3,3,3,0,0,1,0,0.59790895742049,-0.867701169780327
4695000,11,85,75,117,3,1.5,2.5,3.5,3,4,3,4,0,0,0,0,60,13,4,13,5,7,5,4.5,5,4,3,5,0,0,1,0,0.59790895742049,0.268077544233875
4701000,10,60,60,99,0.5,7,7,4.5,3.5,2,4,3,0,0,1,0,25,18,3,8,5,7,7,4.5,6.5,2,4,5,0,0,1,0,-0.286290168315587,-0.974180424219159
4705000,11,100,95,121,2.5,7,3,1.5,3,4,6,3,0,0,1,0,100,22,4,8,2.5,6,6.5,4.5,5.5,4,6,3,0,0,1,0,0.59790895742049,1.68780093675163
4743000,12,75,50,121,2,6.5,7,3,4.5,2,2,3,1,0,0,0,35,25,2,7,3.5,5,7,3.5,3,2,2,2,1,0,0,0,1.48210808315657,-0.61924957608972
4745000,11,90,30,110,5.5,6.5,5,4.5,6.5,6,6,3,0,0,0,0,91,21,2,8,7,6.5,7,3.5,7,6,6,4,0,0,0,0,0.59790895742049,1.36836317343513
4746000,11,80,65,129,4.5,7,7,7,7,4,3,3,1,0,0,0,46,27,2,10,7,6,4,6.5,6,3,3,4,1,0,0,0,0.59790895742049,-0.228825643147338
4757000,11,85,60,114,3,4.5,4,5,2.5,5,4,4,0,0,0,0,81,19,2,10,3,4,3,3.5,4.5,5,3,4,0,0,0,0,0.59790895742049,1.0134323253057
4762000,10,80,75,154,7,6,4.5,3.5,6.5,3,3,4,0,0,0,0,85,34,4,12,5,4.5,5,3.5,6,3,3,5,0,0,0,0,-0.286290168315587,1.15540466455747
4770000,10,60,40,121,1,6,7,4,2,6,5,4,0,0,0,0,60,16,3,7,2.5,5,7,3,4.5,6,5,5,0,0,0,0,-0.286290168315587,0.268077544233875
4776000,12,95,55,140,7,7,6,7,7,3,4,5,0,0,0,0,91,20,3,12,4.5,6,5.5,5.5,6.5,3,4,3,0,0,0,0,1.48210808315657,1.36836317343513
4783000,12,75,60,114,6,5.5,2,4.5,5.5,4,6,5,0,1,0,0,91,28,4,11,6,5.5,3.5,5,6.5,3,5,5,0,1,0,0,1.48210808315657,1.36836317343513
4797000,11,85,25,121,7,5,1.5,3,6,3,5,4,0,0,1,0,37,24,0,12,5.5,5,4.5,3.5,5.5,3,5,5,0,0,1,0,0.59790895742049,-0.548263406463833
4811000,11,75,30,145,3,1.5,3.5,1.5,3.5,6,5,4,0,0,0,0,56,18,3,13,5,6.5,5,4.5,7,5,4,4,1,0,1,1,0.59790895742049,0.1261052049821
4850000,10,80,40,10,2.5,7,5,6.5,2.5,5,4,5,0,0,0,0,95,18,4,13,2.5,6,6.5,6,2,5,4,5,0,0,0,0,-0.286290168315587,1.51033551268691
4851000,11,80,55,135,4.5,5,5,5,2.5,4,3,4,0,1,0,0,95,30,3,11,2.5,7,5.5,4.5,5.5,4,3,2,0,1,0,0,0.59790895742049,1.51033551268691
4866000,12,75,65,124,5,1.5,6.5,6.5,6,6,2,3,0,0,1,0,100,30,0,12,4.5,4.5,4.5,6,5.5,6,2,3,0,0,1,0,1.48210808315657,1.68780093675163
4873000,11,90,70,124,1,5.5,1,1,4.5,3,5,4,1,0,1,0,45,18,3,6,7,4,4,5,3.5,3,4,2,1,0,1,0,0.59790895742049,-0.264318727960282
4878000,11,70,55,117,3,4,1.5,4.5,5,4,2,3,0,0,1,0,46,22,2,9,6,3.5,5,5.5,6,4,2,1,0,0,1,0,0.59790895742049,-0.228825643147338
4880000,11,30,55,110,2,0.5,3,1.5,2,4,3,5,0,0,1,0,81,26,2,5,3.5,5.5,6.5,3.5,5.5,4,3,5,0,0,1,0,0.59790895742049,1.0134323253057
4883000,11,60,60,99,7,7,5,6.5,1,3,3,2,0,0,1,0,70,18,4,8,6.5,4.5,4,6.5,4,3,3,2,0,0,1,0,0.59790895742049,0.623008392363313
4895000,10,90,90,121,6.5,7,5,6,3.5,3,6,5,0,0,0,0,75,31,4,14,6.5,6.5,5,7,7,3,6,5,0,0,0,0,-0.286290168315587,0.800473816428032
4899000,10,65,30,107,3.5,7,7,5,3.5,5,2,2,1,0,1,0,0,17,2,7,7,7,7,7,7,5,2,3,1,0,1,0,-0.286290168315587,-1.86150754454275
4901000,11,85,90,124,1.5,6.5,7,3,1,3,3,2,1,0,1,0,95,30,4,12,3.5,7,7,7,6,3,3,3,1,0,1,0,0.59790895742049,1.51033551268691
4905000,10,75,55,121,2,5,1.5,1,3.5,4,3,5,0,0,1,0,80,23,4,7,6.5,7,3.5,6.5,6.5,4,3,5,0,0,1,0,-0.286290168315587,0.977939240492751
4921000,11,30,65,140,1,3.5,6,1.5,3,4,5,4,0,0,0,0,91,28,2,5,4.5,7,4.5,5.5,4.5,4,5,5,0,0,0,0,0.59790895742049,1.36836317343513
4932000,10,100,50,117,3,7,1.5,4,6,6,5,4,0,0,1,0,75,23,3,5,4,6.5,5,4,6,6,5,4,0,1,1,0,-0.286290168315587,0.800473816428032
4933000,11,75,70,114,7,7,7,7,3.5,3,3,4,0,0,0,0,15,12,3,11,7,7,7,7,7,3,3,5,0,0,0,0,0.59790895742049,-1.3291112723486
4939000,8,55,25,95,7,3.5,6.5,1.5,3.5,2,2,4,0,0,1,0,0,15,1,9,6,6,4.5,5.5,6,2,2,2,0,0,1,0,-2.05468841978774,-1.86150754454275
4949000,10,35,50,114,6.5,7,7,1.5,3.5,3,3,3,0,0,1,0,80,18,4,8,6,7,6.5,6,6.5,3,3,3,0,0,1,0,-0.286290168315587,0.977939240492751
4950000,12,100,70,121,7,7,7,7,7,3,3,4,0,0,1,0,45,33,2,12,6,4.5,6.5,6.5,4.5,4,3,3,0,0,1,0,1.48210808315657,-0.264318727960282
4951000,10,75,40,129,2.5,2.5,2.5,2.5,4,4,3,2,0,0,1,0,45,19,4,13,4,6,6.5,2.5,5.5,4,3,5,0,0,1,0,-0.286290168315587,-0.264318727960282
4955000,11,35,20,114,7,7,7,7,7,2,3,4,0,0,1,0,30,23,1,5,7,4.5,6.5,3,4.5,2,3,3,0,0,1,0,0.59790895742049,-0.796715000154439
4960000,11,45,45,114,5.5,3,3.5,3,3,3,4,4,0,0,0,0,20,22,2,9,2.5,3,2.5,4,5,3,6,4,0,0,0,0,0.59790895742049,-1.15164584828388
4972000,10,30,30,121,4,5,5,5,5,1,2,2,1,0,0,0,35,18,2,7,4.5,4,7,3.5,7,1,2,4,1,0,0,0,-0.286290168315587,-0.61924957608972
4979000,11,80,70,114,3,1.5,1.5,3,3,5,6,5,0,1,0,0,56,25,3,15,7,4.5,6.5,2,4,5,5,5,0,1,0,0,0.59790895742049,0.1261052049821
4992000,11,50,30,110,4.5,7,4,4.5,7,4,4,5,0,0,0,0,46,25,2,11,6,5,5,6.5,6.5,3,3,4,0,0,0,0,0.59790895742049,-0.228825643147338
4995000,10,70,35,95,1.5,7,6,5.5,6.5,4,2,5,0,0,0,0,30,25,1,8,4.5,7,6.5,7,5.5,4,2,5,0,0,0,0,-0.286290168315587,-0.796715000154439
5006000,11,25,35,99,7,6,0.5,3.5,7,5,3,4,0,0,0,0,37,26,0,5,4.5,4.5,6,5.5,6.5,5,3,5,0,0,0,0,0.59790895742049,-0.548263406463833
5017000,10,95,50,124,4,7,7,7,3.5,3,3,1,0,0,0,0,40,32,0,15,2,7,7,2.5,6,3,3,5,0,0,0,0,-0.286290168315587,-0.441784152025001
5027000,11,70,90,121,4,1.5,3.5,3.5,3.5,3,4,4,0,0,1,0,45,23,2,7,3,5.5,3.5,4,5.5,3,3,3,0,0,1,0,0.59790895742049,-0.264318727960282
5028000,11,30,20,129,4,7,3.5,5.5,7,4,3,3,0,0,1,0,28,14,0,6,7,7,7,6.5,7,3,3,2,0,0,1,0,0.59790895742049,-0.867701169780327
5033000,11,80,45,129,1.5,4,6.5,6,2.5,5,5,3,0,0,1,0,85,22,3,9,1.5,7,5,6,5,5,5,4,0,0,1,0,0.59790895742049,1.15540466455747
5034000,12,40,10,129,7,6,3,5,7,4,4,5,0,0,1,0,0,21,3,5,6.5,5,1.5,3,6,4,4,4,0,1,1,0,1.48210808315657,-1.86150754454275
5042000,11,80,35,95,3.5,6.5,7,7,6.5,4,3,4,0,0,1,0,95,24,4,12,6.5,6.5,7,7,6.5,4,3,3,0,0,1,0,0.59790895742049,1.51033551268691
5043000,10,55,25,95,1.5,5.5,5,1.5,6,4,4,5,0,0,0,0,46,25,0,4,4.5,7,5.5,4,5,4,4,5,0,0,0,0,-0.286290168315587,-0.228825643147338
5045000,10,60,30,99,4,5,2,3.5,6,4,5,5,0,0,0,0,28,21,3,7,3,4.5,3,4,5,3,4,5,0,0,0,0,-0.286290168315587,-0.867701169780327
5046000,11,60,45,117,1.5,7,7,6,3,5,2,4,1,0,1,0,30,16,2,9,3,5,6.5,4.5,6.5,5,2,4,1,0,1,0,0.59790895742049,-0.796715000154439
5058000,10,80,50,99,5,7,6.5,5,7,3,3,2,0,0,0,0,45,18,3,7,6,7,5,5,6.5,3,3,2,0,0,0,0,-0.286290168315587,-0.264318727960282
5062000,10,75,65,103,3.5,7,1,3.5,7,3,4,5,0,1,1,0,81,25,1,14,4.5,5,6,3,7,3,3,5,0,1,1,0,-0.286290168315587,1.0134323253057
5063000,11,30,55,124,3.5,1.5,3,3.5,5,6,6,5,0,0,1,0,71,22,1,6,6,3.5,5.5,5,3.5,6,6,5,0,0,1,0,0.59790895742049,0.658501477176257
5064000,12,95,60,128,7,6.5,1.5,6.5,7,4,4,4,0,0,1,0,91,28,3,13,7,7,3.5,6.5,7,4,4,5,0,0,1,0,1.48210808315657,1.36836317343513
5067000,11,70,70,135,3.5,3.5,4,3,2,4,2,4,0,0,1,0,95,20,4,13,7,4.5,5,6.5,5,3,2,5,0,0,1,0,0.59790895742049,1.51033551268691
5079000,11,75,35,107,3.5,3,6,3.5,5,6,5,5,0,1,0,0,50,28,2,13,6.5,4.5,5.5,6,4.5,5,5,5,0,1,0,0,0.59790895742049,-0.0868533038955631
5083000,10,45,40,110,3.5,7,3,4.5,6.5,3,5,4,0,1,0,0,20,32,0,12,6,5,3,5,4,3,5,3,0,1,0,0,-0.286290168315587,-1.15164584828388
5085000,9,100,60,107,7,3,3.5,4.5,7,6,4,5,0,1,0,0,46,17,3,14,5.5,6,7,6.5,5.5,6,4,5,0,1,0,0,-1.17048929405166,-0.228825643147338
5107000,10,85,55,124,6.5,7,5.5,7,1,4,2,3,0,0,0,0,20,30,3,10,7,7,4,7,4,4,2,4,0,0,0,0,-0.286290168315587,-1.15164584828388
5111000,9,50,35,99,7,5,4.5,5,7,2,4,2,0,0,0,0,30,22,1,5,6.5,3.5,4,4.5,6.5,2,4,1,0,0,0,0,-1.17048929405166,-0.796715000154439
5112000,11,95,95,140,7,3,4.5,7,3,4,3,5,0,0,0,0,100,39,4,17,5.5,4,4.5,5.5,5.5,4,3,5,0,0,0,0,0.59790895742049,1.68780093675163
5122000,10,60,45,121,7,7,6,7,3.5,4,6,4,0,1,0,0,15,11,2,8,6.5,6,4.5,4.5,6.5,4,6,5,0,1,0,0,-0.286290168315587,-1.3291112723486
5146000,11,75,50,114,1,1.5,4,1.5,2.5,3,4,2,0,0,1,0,15,23,2,11,4,6.5,4,4,6,3,4,3,0,0,0,0,0.59790895742049,-1.3291112723486
5175000,12,95,60,135,1,7,5.5,4,5.5,3,2,2,0,0,0,0,40,27,3,13,3.5,7,7,5.5,6,3,2,2,0,0,0,0,1.48210808315657,-0.441784152025001
5186000,9,50,55,95,3,2.5,3,6.5,2.5,4,5,4,0,0,1,0,70,17,3,7,5.5,4,5.5,5.5,5,4,5,5,0,0,1,0,-1.17048929405166,0.623008392363313
5190000,11,70,60,135,3.5,7,7,5.5,3,4,4,5,0,0,1,0,80,21,3,13,6,6.5,7,5.5,4.5,4,4,5,0,0,1,0,0.59790895742049,0.977939240492751
5195000,11,80,65,117,3,3.5,3,7,7,5,3,5,0,0,1,0,15,17,3,11,6,5,6,4.5,6,6,3,5,0,0,1,0,0.59790895742049,-1.3291112723486
5198000,11,90,90,129,3.5,3,5,1.5,6.5,4,4,3,0,0,1,0,91,21,3,14,4,5.5,7,6,6.5,3,4,4,0,0,1,0,0.59790895742049,1.36836317343513
5201000,10,35,40,107,5.5,3.5,3,4.5,4.5,4,4,4,0,0,1,0,35,22,2,7,3.5,6,4,5,5,4,2,3,0,0,1,0,-0.286290168315587,-0.61924957608972
5202000,12,90,25,121,4,3.5,4.5,2.5,6,3,3,2,0,0,0,0,45,22,2,15,7,6.5,7,6.5,7,3,3,2,0,0,0,0,1.48210808315657,-0.264318727960282
5203000,12,90,65,99,1,3,7,3,3,5,6,5,0,0,1,0,100,14,3,12,4,5.5,7,6,6.5,5,6,5,0,0,1,0,1.48210808315657,1.68780093675163
5205000,10,45,70,117,4,3.5,3.5,3,7,2,2,1,0,0,1,0,28,28,2,5,3.5,7,6.5,5,7,2,2,2,0,0,1,0,-0.286290168315587,-0.867701169780327
5206000,10,60,70,110,4,7,5,1,7,1,2,1,1,0,1,0,40,19,4,8,3.5,6.5,5,4.5,5.5,1,1,3,1,0,1,0,-0.286290168315587,-0.441784152025001
5214000,12,50,75,140,2.5,1.5,7,5.5,7,5,5,5,0,1,1,0,95,19,2,8,6,5.5,4,5.5,6.5,5,4,5,0,1,1,0,1.48210808315657,1.51033551268691
5217000,10,35,20,129,5.5,3.5,1.5,3,5,3,3,4,0,0,1,0,45,23,4,7,5,4,4.5,3.5,6,3,3,4,0,0,1,0,-0.286290168315587,-0.264318727960282
5220000,12,80,70,110,7,6.5,1.5,0.5,7,5,4,5,0,0,1,0,90,16,4,12,4,7,6.5,6.5,7,5,4,5,0,0,1,0,1.48210808315657,1.33287008862219
5223000,10,50,55,128,3.5,3.5,2.5,7,6,3,2,5,0,0,1,0,35,18,2,7,4.5,6.5,2.5,6.5,4.5,3,2,4,0,0,1,0,-0.286290168315587,-0.61924957608972
5224000,12,85,65,124,1.5,7,6.5,5.5,2,2,3,4,0,0,1,0,45,23,2,14,3,7,6.5,4,4,2,3,5,0,0,1,0,1.48210808315657,-0.264318727960282
5238000,10,90,75,121,2.5,2.5,1,5.5,3,4,2,5,0,0,0,0,25,26,3,14,5,7,4,4.5,6.5,3,2,2,0,0,0,0,-0.286290168315587,-0.974180424219159
5245000,11,60,45,99,3,5.5,7,4,3.5,4,5,4,0,0,0,0,50,23,2,11,2.5,4.5,5.5,4.5,6.5,4,5,4,0,0,0,0,0.59790895742049,-0.0868533038955631
5247000,12,100,90,145,7,5,5,7,7,4,3,5,0,0,1,0,91,22,2,11,7,7,7,5,6,4,3,5,0,0,1,0,1.48210808315657,1.36836317343513
5249000,12,90,45,124,1.5,7,7,5,3.5,4,4,4,0,0,0,0,90,16,1,11,3,7,5,7,4.5,3,4,4,0,0,0,0,1.48210808315657,1.33287008862219
5270000,12,60,90,114,6.5,6,5,3,3,4,3,3,0,0,1,0,56,22,4,5,6.5,6,5,6.5,6.5,5,3,3,0,0,1,0,1.48210808315657,0.1261052049821
5278000,10,60,30,117,1,6.5,6.5,1.5,1.5,3,3,3,0,0,0,0,20,14,1,7,5,7,5.5,4.5,4.5,3,3,3,0,0,0,0,-0.286290168315587,-1.15164584828388
5281000,10,30,40,114,0.5,7,7,4,3,3,2,1,0,0,0,0,20,23,3,6,3,6,5,3,4,3,2,1,0,0,0,0,-0.286290168315587,-1.15164584828388
5317000,11,85,75,114,3.5,1.5,6.5,7,7,5,6,4,0,0,0,0,15,22,3,10,6.5,6,5.5,5,5.5,5,6,4,0,0,0,0,0.59790895742049,-1.3291112723486
5320000,11,70,65,110,4,7,6.5,1,5.5,4,2,3,0,0,0,0,35,21,3,9,6,7,7,5,7,4,2,4,0,0,0,0,0.59790895742049,-0.61924957608972
5350000,12,90,70,140,3,5,1,5.5,3.5,3,3,3,0,0,1,0,100,32,4,8,4.5,6.5,7,4.5,7,3,3,4,0,0,1,0,1.48210808315657,1.68780093675163
5357000,12,95,95,140,3,5.5,7,4.5,7,6,3,4,0,0,1,0,100,31,4,14,4.5,6.5,5.5,5,4.5,6,3,5,0,0,1,0,1.48210808315657,1.68780093675163
5361000,12,85,50,140,3.5,6.5,3.5,6.5,7,4,6,3,0,0,1,0,45,29,3,15,6.5,6,6.5,6,7,3,6,5,0,0,1,0,1.48210808315657,-0.264318727960282
5380000,10,20,15,128,7,7,7,7,7,4,4,5,0,0,1,0,30,38,1,8,4.5,6.5,6.5,7,4,3,3,3,0,0,1,0,-0.286290168315587,-0.796715000154439
5386000,12,95,65,129,1.5,5.5,1,3.5,3,3,3,4,0,0,0,0,46,33,3,12,4,4,3,2.5,6.5,4,3,3,0,0,0,0,1.48210808315657,-0.228825643147338
5390000,10,60,65,124,4,3.5,7,7,3.5,4,4,4,0,0,0,0,85,22,3,9,5,6.5,6.5,6.5,6.5,3,4,5,0,0,0,0,-0.286290168315587,1.15540466455747
5404000,11,90,55,129,7,7,7,7,7,4,4,4,0,0,0,0,75,16,3,10,6.5,6.5,4.5,4,4.5,3,3,4,0,0,0,0,0.59790895742049,0.800473816428032
5410000,11,85,60,95,5.5,2,4,5,3.5,3,4,5,0,1,1,0,46,23,2,6,4.5,4,6,3.5,3.5,3,4,5,0,1,1,0,0.59790895742049,-0.228825643147338
5417000,12,100,70,129,4.5,5,5,5,3.5,3,4,5,0,0,0,0,100,26,3,15,4.5,7,4.5,6,7,3,5,5,0,0,0,0,1.48210808315657,1.68780093675163
5419000,11,75,60,117,7,7,7,5,4,4,2,2,0,0,0,0,45,21,3,12,5,7,4.5,5,7,3,2,3,0,0,0,0,0.59790895742049,-0.264318727960282
5422000,12,65,50,103,1.5,7,5,5,2,3,2,1,0,0,0,0,28,25,2,7,4,7,4.5,7,4,3,1,1,0,0,0,0,1.48210808315657,-0.867701169780327
5426000,10,85,75,129,6,3,2.5,5,2.5,4,4,2,0,0,0,0,35,15,3,7,4,7,7,7,6.5,4,3,3,0,0,0,0,-0.286290168315587,-0.61924957608972
5428000,11,70,50,117,6.5,7,5,5.5,5.5,4,4,4,0,0,0,0,80,27,2,10,6,5,5,7,5,3,3,3,1,0,1,0,0.59790895742049,0.977939240492751
5430000,11,85,85,114,6,7,7,6,7,3,3,3,0,0,1,0,81,27,3,8,5,5,7,5,7,3,3,3,0,0,1,0,0.59790895742049,1.0134323253057
5445000,9,30,75,135,7,7,7,7,6.5,2,3,4,0,0,0,0,45,20,3,5,6,7,5,4,6.5,2,4,3,0,0,0,0,-1.17048929405166,-0.264318727960282
5447000,10,75,95,114,5,2.5,4,1.5,5.5,5,6,5,0,0,0,0,85,21,2,6,2,7,6.5,3.5,4.5,5,6,5,0,0,0,0,-0.286290168315587,1.15540466455747
5452000,11,75,50,121,7,7,7,7,3.5,3,3,2,0,0,1,0,60,32,3,11,6,7,7,7,7,3,3,1,0,0,1,0,0.59790895742049,0.268077544233875
5463000,10,40,30,121,3,6.5,3,3.5,5.5,4,5,5,0,0,0,0,30,19,2,6,7,4.5,5,4.5,6,4,4,5,0,0,0,0,-0.286290168315587,-0.796715000154439
5464000,11,75,65,129,1.5,5,3.5,1,7,6,3,5,0,0,0,0,81,22,2,13,4.5,7,3,1.5,5.5,6,3,5,0,0,0,0,0.59790895742049,1.0134323253057
5466000,12,50,75,124,1.5,7,7,7,6.5,3,4,4,0,0,0,0,40,21,2,7,4,7,7,7,7,3,5,4,0,0,0,0,1.48210808315657,-0.441784152025001
5469000,11,80,85,131,6,5,5,1.5,2.5,3,6,5,0,0,0,0,50,21,3,10,7,4.5,7,4.5,4.5,3,6,4,0,0,0,0,0.59790895742049,-0.0868533038955631
5476000,9,45,55,121,1.5,3,7,1,3,6,3,4,0,0,1,0,28,19,1,10,2,7,6.5,4,4.5,6,3,5,0,0,1,0,-1.17048929405166,-0.867701169780327
5480000,11,55,65,124,6,7,4.5,4,6.5,3,3,4,0,0,1,0,45,20,3,12,6,6,4,7,5.5,3,3,4,0,0,1,0,0.59790895742049,-0.264318727960282
5489000,11,60,75,135,7,7,5,6,4.5,3,3,5,0,0,1,0,50,22,3,9,7,5,6,5,7,3,3,4,0,0,1,0,0.59790895742049,-0.0868533038955631
5497000,11,60,35,161,4.5,7,5,5,3.5,3,3,4,0,0,0,0,30,24,3,6,3.5,6.5,6,4.5,6,3,3,3,0,0,0,0,0.59790895742049,-0.796715000154439
5500000,9,30,55,135,3.5,5,1.5,3,3.5,3,4,4,0,0,1,0,37,17,2,4,6.5,4.5,3.5,3,5.5,3,4,4,0,0,1,0,-1.17048929405166,-0.548263406463833
5505000,9,25,30,95,1,7,3,5,3,3,3,3,0,0,1,0,85,17,3,3,5.5,7,4.5,6.5,5,3,3,2,0,0,1,0,-1.17048929405166,1.15540466455747
5520000,10,45,50,114,5.5,1,6.5,1,7,4,3,3,0,0,1,0,28,24,2,7,7,4.5,5,6.5,6.5,3,3,2,0,0,1,0,-0.286290168315587,-0.867701169780327
5521000,10,55,25,89,2.5,4,1.5,4,1,3,1,2,0,0,1,0,30,24,2,7,4.5,5,5,5,6,3,1,1,0,0,1,0,-0.286290168315587,-0.796715000154439
5523000,10,65,50,117,7,5,5,2.5,2,3,4,2,0,0,1,0,40,25,3,9,7,6,5.5,4.5,7,3,4,2,0,0,1,0,-0.286290168315587,-0.441784152025001
5535000,10,35,55,110,3,7,5,1.5,5.5,4,4,4,0,0,0,0,20,17,4,6,2,6.5,6.5,5.5,4,4,4,4,0,0,0,0,-0.286290168315587,-1.15164584828388
5543000,10,60,95,124,3,6.5,3.5,3,3,4,4,5,0,0,0,0,56,23,1,5,6,6.5,6.5,6,6.5,4,4,5,0,0,0,0,-0.286290168315587,0.1261052049821
5568000,10,65,45,129,7,7,1,6,7,4,3,3,0,0,0,0,70,29,2,13,7,7,5.5,5,7,4,3,3,0,0,0,0,-0.286290168315587,0.623008392363313
5574000,11,80,75,140,4.5,3.5,6.5,3,7,3,2,2,0,0,0,0,30,31,3,12,6,6,4.5,6,6,3,3,2,0,0,0,0,0.59790895742049,-0.796715000154439
5576000,10,70,85,129,7,3,6.5,7,2,4,5,5,0,0,0,0,71,19,4,8,6.5,7,6.5,6,5,5,5,5,0,0,0,0,-0.286290168315587,0.658501477176257
5586000,10,80,80,124,7,3.5,4,5,7,4,4,5,1,0,1,0,95,25,4,17,4.5,6,5.5,6,6,3,4,5,0,0,1,0,-0.286290168315587,1.51033551268691
5587000,10,60,60,131,4.5,6,2.5,3,4.5,6,3,2,0,0,0,0,91,22,2,6,5,6,4,6,4,6,3,4,0,0,0,0,-0.286290168315587,1.36836317343513
5592000,10,80,55,135,3,7,7,1,7,4,3,5,0,0,0,0,30,16,2,5,4,6.5,4.5,5,6.5,3,2,4,0,0,0,0,-0.286290168315587,-0.796715000154439
